"Loc_Cod","CanonicalName","ComputerName","Description","Enabled","OperatingSystem","WhenCreated","LastLogonDate","DaysSinceLastLogon"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010306","ARPACWD3010306","Account created by NGWS DNA app at:05-01-2024,18:40:04;8CC9084FYS","True","Windows 10 Enterprise","05/01/2024 14:40:21","09/07/2024 22:36:55","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010292","ARPACWD3010292","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-22-14-48-16, W10 64 bit","True","Windows 10 Enterprise","22/05/2019 13:28:11","20/06/2024 10:11:14","29"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010362","ARBUEWD3010362","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-06-28-17-56-45, W10 64 bit","True","Windows 10 Enterprise","28/06/2019 17:05:10","10/07/2024 09:19:03","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010294","ARPACWD3010294","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-11-25-15, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 10:53:25","15/07/2024 09:07:54","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010344","ARBUEWD3010344","Account created by NGWS DNA app at:24-04-2023,22:42:24;8CC9084FZW","True","Windows 11 Enterprise","24/04/2023 17:42:41","11/07/2024 14:57:20","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010323","ARPACWD3010323",,"True","Windows 11 Enterprise","01/09/2020 15:01:28","17/07/2024 09:44:28","2"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010396","ARCASWD3010396",,"True","Windows 10 Enterprise","10/01/2024 12:06:59","15/07/2024 04:48:50","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010301","ARPACWD3010301","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-13-55-01, W10 64 bit","True","Windows 11 Enterprise","23/05/2019 13:20:17","17/07/2024 10:23:47","2"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010293","ARPACWD3010293",,"True","Windows 10 Enterprise","03/05/2022 11:53:32","10/07/2024 09:34:20","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010305","ARPACWD3010305","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-16-00-26, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 15:11:09","19/07/2024 11:24:39","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010312","ARPACWD3010312","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-24-9-34-49, W10 64 bit","True","Windows 11 Enterprise","24/05/2019 08:59:45","16/07/2024 22:22:01","2"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010367","ARBUEWD3010367","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-01-9-33-53, W10 64 bit","True","Windows 10 Enterprise","01/07/2019 08:42:51","10/07/2024 04:34:28","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010372","ARBUEWD3010372","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-11-30-08, W10 64 bit","True","Windows 11 Enterprise","03/07/2019 10:36:48","11/07/2024 09:19:47","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010373","ARBUEWD3010373","GPWS Windows 10 SAC 1909 ECB 8.0 Installation 2020-07-16-13-14-11, W10 64 bit","True","Windows 11 Enterprise","03/07/2019 10:36:26","14/07/2024 14:42:05","5"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010310","ARPACWD3010310","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-24-9-21-33, W10 64 bit","True","Windows 11 Enterprise","24/05/2019 08:47:37","19/07/2024 09:42:31","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010384","ARBUEWD3010384","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-04-10-25-33, W10 64 bit","True","Windows 11 Enterprise","04/07/2019 09:33:08","16/07/2024 09:35:47","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010339","ARPACWD3010339","Created by  using OSD installer using TS package CAS00FB5 on 2024-07-14T18:27:52;8CC9084FYZ","True","Windows 10 Enterprise","14/07/2024 13:27:53","14/07/2024 14:15:05","5"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010401","ARCASWD3010401","GPWS Windows 10 SAC 1909 ECB 8.0 Installation 2021-12-01-14-06-59, W10 64 bit","True","Windows 10 Enterprise","01/12/2021 13:04:35","17/07/2024 22:02:09","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010402","ARCASWD3010402",,"True","Windows 10 Enterprise","10/01/2024 11:22:34","03/07/2024 12:04:35","16"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010383","ARBUEWD3010383",,"True","Windows 10 Enterprise","01/08/2022 15:28:36","15/07/2024 09:31:37","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010403","ARCASWD3010403",,"True","Windows 10 Enterprise","04/03/2021 17:13:39","15/07/2024 06:59:24","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010408","ARPACWD3010408",,"True","Windows 11 Enterprise","03/05/2022 09:45:06","12/07/2024 14:10:51","7"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010350","ARBUEWD3010350","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-11-08-19-12-19, W10 64 bit","True","Windows 11 Enterprise","08/11/2021 17:55:41","19/07/2024 06:15:54","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010377","ARBUEWD3010377","GPWS Windows 10 SAC 1909 ECB 8.0 Installation 2020-08-27-16-14-09, W10 64 bit","True","Windows 10 Enterprise","18/05/2020 16:16:30","18/07/2024 17:56:59","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010300","ARPACWD3010300","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-13-48-16, W10 64 bit","True","Windows 11 Enterprise","23/05/2019 13:08:17","18/07/2024 19:47:23","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010360","ARBUEWD3010360","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-06-03-19-44-48, W10 64 bit","True","Windows 10 Enterprise","03/06/2019 18:58:08","10/07/2024 04:25:59","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010376","ARBUEWD3010376","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-12-03-12-49-00, W10 64 bit","True","Windows 11 Enterprise","27/08/2020 16:50:58","16/07/2024 08:50:15","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010368","ARBUEWD3010368","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-01-17-15-18, W10 64 bit","True","Windows 10 Enterprise","01/07/2019 16:25:13","15/07/2024 12:10:13","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010369","ARBUEWD3010369","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-01-18-09-25, W10 64 bit","True","Windows 10 Enterprise","01/07/2019 17:14:29","14/07/2024 06:49:37","5"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010371","ARBUEWD3010371","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-11-30-01, W10 64 bit","True","Windows 10 Enterprise","03/07/2019 10:35:32","15/07/2024 16:16:48","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010365","ARBUEWD3010365","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-06-28-20-13-43, W10 64 bit","True","Windows 11 Enterprise","28/06/2019 19:20:52","16/07/2024 01:53:00","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010387","ARBUEWD3010387","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-18-03-55, W10 64 bit","True","Windows 11 Enterprise","03/07/2019 17:15:00","18/07/2024 04:06:50","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010304","ARPACWD3010304","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-15-45-53, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 15:12:06","19/07/2024 09:37:36","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010406","ARPACWD3010406","Account created by NGWS DNA app at:18-08-2023,14:17:17","True","Windows 11 Enterprise","18/08/2023 09:17:21","15/07/2024 19:17:17","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010322","ARPACWD3010322",,"True",,"02/05/2024 12:26:44","04/06/2024 09:17:53","45"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010297","ARPACWD3010297","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-12-01-25, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 11:26:35","15/07/2024 12:02:59","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010302","ARPACWD3010302","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-15-43-40, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 15:10:10","18/07/2024 09:56:28","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARTOTWD3010343","ARTOTWD3010343","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-06-13-17-08-12, W10 64 bit","True","Windows 11 Enterprise","13/06/2019 16:16:18","09/07/2024 20:59:08","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010296","ARPACWD3010296","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-11-39-22, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 11:02:53","09/07/2024 13:23:14","10"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010319","ARPACWD3010319",,"True","Windows 10 Enterprise","22/03/2022 16:17:20","15/07/2024 11:20:54","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3301036","ARBUEWD3301036","Account created by NGWS DNA app at:20-07-2023,21:21:34;8CC9084FX7","True","Windows 10 Enterprise","20/07/2023 16:22:11","14/07/2024 23:32:28","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010388","ARBUEWD3010388","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-18-12-43, W10 64 bit","True","Windows 11 Enterprise","03/07/2019 17:13:20","11/07/2024 09:19:15","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010345","ARBUEWD3010345","This account is created by NGWS DNA app at:06-01-2023,18:29:23","True","Windows 11 Enterprise","06/01/2023 14:29:44","14/07/2024 19:42:23","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010389","ARBUEWD3010389","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-18-06-20, W10 64 bit","True","Windows 11 Enterprise","03/07/2019 17:12:00","16/07/2024 09:25:01","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010375","ARBUEWD3010375","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-14-09-44, W10 64 bit","True","Windows 11 Enterprise","03/07/2019 13:15:01","18/07/2024 12:09:40","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010405","ARPACWD3010405","Account created by NGWS DNA app at:01-02-2024,19:28:02;8CC9084FXX","True","Windows 10 Enterprise","01/02/2024 15:28:19","19/07/2024 09:38:31","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010398","ARCASWD3010398","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-04-12-41-30, W10 64 bit","True","Windows 11 Enterprise","04/07/2019 11:51:13","09/07/2024 00:47:22","10"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010318","ARPACWD3010318",,"True","Windows 10 Enterprise","03/07/2024 11:46:09","13/07/2024 17:05:30","6"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010324","ARPACWD3010324",,"True","Windows 10 Enterprise","10/06/2020 14:37:23","11/07/2024 10:07:32","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010202","ARCASWD3010202","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-02-14-15-31, W10 64 bit","True","Windows 10 Enterprise","02/07/2019 13:10:44","15/07/2024 14:04:49","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010291","ARPACWD3010291","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-22-15-17-43, W10 64 bit","True","Windows 11 Enterprise","22/05/2019 14:44:19","19/07/2024 15:03:18","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010363","ARBUEWD3010363",,"True","Windows 11 Enterprise","22/04/2024 13:06:52","15/07/2024 08:35:48","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010352","ARCASWD3010352",,"True","Windows 10 Enterprise","02/05/2024 12:58:09","15/07/2024 17:31:27","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010316","ARPACWD3010316",,"True","Windows 10 Enterprise","22/06/2021 10:10:04","14/07/2024 02:45:26","5"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010307","ARPACWD3010307","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-17-48-48, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 17:14:39","18/07/2024 09:53:11","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010400","ARCASWD3010400","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-04-12-25-40, W10 64 bit","True","Windows 10 Enterprise","04/07/2019 11:34:52","19/07/2024 01:09:25","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010329","ARPACWD3010329","Account created by NGWS DNA app at:08-09-2023,21:59:33;8CC9084FWG","True","Windows 10 Enterprise","08/09/2023 16:59:54","16/07/2024 14:24:04","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010392","ARCASWD3010392",,"True","Windows 10 Enterprise","06/05/2022 15:19:05","15/05/2024 22:04:07","64"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010309","ARPACWD3010309","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-17-53-37, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 17:21:10","15/07/2024 20:02:22","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010374","ARBUEWD3010374",,"True","Windows 11 Enterprise","18/11/2022 10:11:40","10/07/2024 09:26:31","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010290","ARPACWD3010290","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-22-15-23-11, W10 64 bit","True","Windows 11 Enterprise","22/05/2019 14:48:10","16/07/2024 01:18:33","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010333","ARBUEWD3010333","Account created by NGWS DNA app at:08-09-2023,22:01:39;8CC9084FXK","True","Windows 10 Enterprise","08/09/2023 17:02:05","18/07/2024 00:06:59","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010355","ARBUEWD3010355",,"True","Windows 10 Enterprise","24/04/2024 17:06:54","18/07/2024 20:33:37","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010303","ARPACWD3010303","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-15-57-10, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 15:13:35","17/07/2024 09:03:21","2"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010404","ARCASWD3010404",,"True","Windows 10 Enterprise","15/07/2021 11:59:19","16/07/2024 05:23:29","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010380","ARBUEWD3010380","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-16-01-31, W10 64 bit","True","Windows 10 Enterprise","03/07/2019 15:08:19","18/07/2024 08:02:24","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010390","ARBUEWD3010390","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-18-04-32, W10 64 bit","True","Windows 10 Enterprise","03/07/2019 17:13:39","18/07/2024 20:56:59","0"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010364","ARBUEWD3010364",,"True","Windows 10 Enterprise","10/03/2021 17:23:13","18/07/2024 11:30:27","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010331","ARPACWD3010331",,"True","Windows 11 Enterprise","30/11/2023 12:13:26","09/07/2024 22:54:03","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010299","ARPACWD3010299","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-23-13-44-06, W10 64 bit","True","Windows 10 Enterprise","23/05/2019 13:07:46","11/07/2024 09:31:57","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010366","ARBUEWD3010366",,"True","Windows 10 Enterprise","10/07/2023 13:18:56","17/07/2024 13:59:16","2"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010361","ARBUEWD3010361","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-06-28-18-10-04, W10 64 bit","True","Windows 10 Enterprise","28/06/2019 17:15:07","10/07/2024 22:46:04","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010370","ARBUEWD3010370","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-01-18-59-55, W10 64 bit","True","Windows 11 Enterprise","01/07/2019 18:04:19","15/07/2024 10:41:05","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARCASWD3010203","ARCASWD3010203","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-02-14-05-37, W10 64 bit","True","Windows 10 Enterprise","02/07/2019 13:00:37","16/07/2024 05:29:06","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010321","ARPACWD3010321",,"True","Windows 10 Enterprise","09/06/2021 11:08:49","09/07/2024 22:47:35","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010298","ARPACWD3010298",,"True","Windows 10 Enterprise","02/09/2022 15:30:51","11/07/2024 17:32:13","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010359","ARBUEWD3010359","GPWS Windows 10 SAC 1909 ECB 8.0 Installation 2021-05-28-14-04-24, W10 64 bit","True","Windows 10 Enterprise","28/05/2021 12:52:59","15/07/2024 09:34:01","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010334","ARPACWD3010334",,"True","Windows 11 Enterprise","15/04/2024 11:24:27","16/07/2024 16:19:01","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010349","ARBUEWD3010349","This account is created by NGWS DNA app at:10-01-2023,17:54:02;8CC9084FW6","True","Windows 10 Enterprise","10/01/2023 13:54:24","18/07/2024 09:22:27","1"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010379","ARBUEWD3010379","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-03-15-54-09, W10 64 bit","True","Windows 10 Enterprise","03/07/2019 15:04:04","09/07/2024 23:05:24","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010311","ARPACWD3010311","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-05-24-9-28-00, W10 64 bit","True","Windows 11 Enterprise","24/05/2019 08:53:19","16/07/2024 07:30:58","3"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010338","ARBUEWD3010338",,"True","Windows 11 Enterprise","21/04/2023 12:14:31","17/07/2024 09:52:02","2"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010381","ARBUEWD3010381","GPWS Windows 10 SAC 1909 ECB 8.0 Installation 2021-05-28-14-19-54, W10 64 bit","True","Windows 11 Enterprise","28/05/2021 13:06:12","15/07/2024 09:07:51","4"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010386","ARBUEWD3010386","GPWS Windows 10 ECB64 7.0(00-AA-B01) Installation 2019-07-04-10-14-43, W10 64 bit","True","Windows 10 Enterprise","04/07/2019 09:22:58","08/07/2024 10:05:24","11"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010332","ARBUEWD3010332","This account is created by NGWS DNA app at:12-01-2023,16:02:53;8CC9084FX5","True","Windows 11 Enterprise","12/01/2023 12:03:11","09/07/2024 20:24:58","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010295","ARPACWD3010295","Account created by NGWS DNA app at:26-09-2023,20:56:02;8CC9084G0B","True","Windows 10 Enterprise","26/09/2023 15:56:13","10/07/2024 11:10:47","9"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARBUEWD3010336","ARBUEWD3010336","This account is created by NGWS DNA app at:07-06-2022,22:14:48","True","Windows 11 Enterprise","07/06/2022 17:14:46","11/07/2024 14:02:26","8"
"NGWS-AR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/AR/DSC/Desktops/ARPACWD3010407","ARPACWD3010407","This account is created by NGWS DNA app at:30-08-2022,20:47:01;8CC9084FZQ","True","Windows 11 Enterprise","30/08/2022 15:47:05","15/07/2024 07:59:33","4"
"NGWS-AR-ITS","phx-dc.dhl.com/NGWS/Computers/Prod/AR/ITS/Notebooks/ARBUEWN3010281","ARBUEWN3010281","This account is created by NGWS DNA app at:28-03-2023,12:13:47;5CG90577LV","True","Windows 11 Enterprise","28/03/2023 07:13:52","15/07/2024 14:25:58","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Desktops/BRJRIWD3134838","BRJRIWD3134838","Account created by NGWS DNA app at:28-09-2023,18:00:33;PE0AKBEF","True","Windows 10 Enterprise","28/09/2023 13:00:36","19/07/2024 13:58:38","0"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Desktops/BREDAWD3088407","BREDAWD3088407","M70q - PE06VFTZ - Embu das Artes-SP-RECKITT","True","Windows 11 Enterprise","19/04/2021 08:13:04","19/07/2024 15:32:37","0"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Desktops/BRLOZWD3116845","BRLOZWD3116845","Account created by NGWS DNA app at:11-09-2023,17:48:51;PE06FQH0","True","Windows 10 Enterprise","11/09/2023 12:48:52","12/07/2024 21:06:38","6"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Desktops/BRPPYWD3112945","BRPPYWD3112945","This account is created by NGWS DNA app at:16-01-2023,20:42:48;PE0357E6","True","Windows 10 Enterprise","16/01/2023 16:42:54","11/07/2024 23:04:03","7"
